the_geom,OBJECTID,Segment_ID,StreetName,CENSUS_ID,DEPOT_NUMB,DEPOT_NAME,MOCO_MAINT,Shape_Leng,FromStreet,ToStreet,Length_1,Width,SurfaceTyp,PCI
"MULTILINESTRING ((-77.26545302488047 39.06515807722043, -77.26523719244743 39.06524625643647, -77.26482575217705 39.065415703091666, -77.26432685583028 39.06562704572885, -77.26413697155812 39.06570872910888, -77.26384731767158 39.06583559714369, -77.26375899827798 39.06588178624402, -77.2637005731996 39.06591632436935, -77.26363383446494 39.065964781290546, -77.26357588500538 39.066009014303894, -77.26352234737277 39.06605572532063, -77.26346661594914 39.06610450059801, -77.26342584257753 39.06615049640002, -77.26338774740388 39.066206267907, -77.26334967237686 39.06626761634099))",24555,109880,TRAVILAH RD,109880,17,Gaithersburg West,YES,733.17377043,STONEY CREEK RD,911 ft (0.17 Mi) S of GLEN RD,733.2,22,AC,77.1947
"MULTILINESTRING ((-77.26334967237686 39.06626761634099, -77.2633177336517 39.06632165751694, -77.26329551956134 39.06638614501158, -77.26326512977255 39.06650187476863, -77.2632509349395 39.06659199902673, -77.26324904716033 39.06667677579655, -77.26324493198659 39.066754521965095, -77.26324545630789 39.0668962659567, -77.26324706177134 39.067092234695124, -77.26324979880255 39.06747507791976, -77.2632552908972 39.06776953872133, -77.26325556386386 39.06784332808803, -77.26325742322561 39.067989015960364, -77.26326220978265 39.06809274011368, -77.26326638210236 39.06826845343598, -77.26326694552098 39.06842075120075, -77.26327060541908 39.0685770746379, -77.26326436756767 39.06867601841452, -77.26326378505274 39.068756588126156))",24556,109881,TRAVILAH RD,109881,17,Gaithersburg West,YES,910.58865504,733 ft (0.14 Mi) NE of STONEY CREEK RD,GLEN RD,910.6,22,AC,75.8011
"MULTILINESTRING ((-77.26326378505274 39.068756588126156, -77.26324438536801 39.06886808868559, -77.2631620151832 39.06921448539604, -77.26306026816216 39.06955981048764, -77.2630223589334 39.06966646169777, -77.26300097136091 39.06971678996534, -77.26297607200209 39.06976987157588, -77.26294323403532 39.0698193673144, -77.26291301221431 39.069861821567955, -77.26287354421423 39.06990429623264, -77.26282175865741 39.06994945860363, -77.26264480135487 39.07007787269953, -77.26246333203846 39.070176780323976, -77.26240664583382 39.0702065090541, -77.2623490577992 39.070230491016154, -77.26223915345302 39.07027526864198, -77.26211029976098 39.07031536915521, -77.26187368390211 39.07038428290955, -77.26179454464898 39.07041449049478, -77.26170180813875 39.07045862850581, -77.26160825369097 39.07051984277005, -77.26152971193909 39.070592778454895, -77.26129115253235 39.07085226199509, -77.26117454262669 39.07098980522417, -77.26112541955207 39.07104122465594))",24558,109882,TRAVILAH RD,109882,17,Gaithersburg West,YES,1098.33038812,GLEN RD,856 ft (0.16 Mi) S of BRIARBUSH LA,1098.3,24,AC,78.5945
"MULTILINESTRING ((-77.26112541955207 39.07104122465594, -77.26103820587217 39.0711509026831, -77.2609593567765 39.07126056166681, -77.26087045119428 39.071389291453855, -77.26078820568115 39.071533364710916, -77.26073972440531 39.07163995327976, -77.26068819491915 39.07175572894207, -77.26058611899937 39.072015507794525, -77.26052197006543 39.07217215348318, -77.26043516732209 39.07239474558086, -77.26038766413205 39.072528273411066, -77.26031131568949 39.0727203825811, -77.26023758045989 39.07290476350385, -77.26015504248502 39.07309010754137, -77.26009571406726 39.07324099382467))",24559,109883,TRAVILAH RD,109883,17,Gaithersburg West,YES,855.851976179,1098 ft (0.21 Mi) NE of GLEN RD,BRIARBUSH LA,855.9,24,AC,83.6826
"MULTILINESTRING ((-77.25905103296199 39.07545691633035, -77.25878287194581 39.07581676235671, -77.25854673638217 39.07614496176266, -77.25847620214242 39.07624301768082, -77.25838202739966 39.07637879262504, -77.25822345044223 39.07660402945468, -77.25805082990834 39.076842338841566, -77.25787866006091 39.077083821704356, -77.25768676261308 39.077349629543875, -77.25752337400486 39.07758482911159))",24576,109884,TRAVILAH RD,109884,17,Gaithersburg West,YES,888.141314087,MC CROSSIN LA,SPLIT CREEK CT,888.1,24,AC,80.2283
"MULTILINESTRING ((-77.25611925669699 39.079439943334265, -77.25604022040284 39.07950223663086, -77.25595982507168 39.079553893576495, -77.25589392028154 39.07959436453734, -77.25582182746363 39.07962832806025, -77.25574533104744 39.07966230115395, -77.25562704971027 39.079709321177155))",1300,109885,TRAVILAH RD,109885,17,Gaithersburg West,YES,171.902346138,785 ft (0.15 Mi) NE of SPLIT CREEK CT,TURKEY FOOT RD,171.9,24,AC,85.2185
"MULTILINESTRING ((-77.25562704971027 39.079709321177155, -77.25550606786378 39.079740130738706, -77.25541322105026 39.079758008434816, -77.2552851479304 39.07977604856471, -77.2551838999526 39.07978424907364, -77.25509319140136 39.07978444667127, -77.25499895386959 39.07978293576292, -77.2549351012969 39.079781873313145, -77.25480297123823 39.07977366663766, -77.25467085674772 39.07976992135256, -77.25453831726362 39.07977046663536, -77.2544062342095 39.079775386964215, -77.25427460669728 39.079784682006384, -77.25413903447917 39.07979904775882, -77.25402944945114 39.07981550205788, -77.2539212003133 39.07983624348733, -77.25381428790989 39.079861272048916, -77.25370915110226 39.07989041501561, -77.25363525790318 39.07991382754432, -77.25336915503586 39.079998403567004, -77.25293859812216 39.08014854373844, -77.25244643231974 39.08031005511363))",24580,109886,TRAVILAH RD,109886,17,Gaithersburg West,YES,942.839922,TURKEY FOOT RD,HUNTING HILL WAY,942.8,28,AC,73.0511
"MULTILINESTRING ((-77.2534617274607 39.06989072430077, -77.25370576819878 39.07005013110815, -77.25375035959553 39.07008478421725, -77.25377644027769 39.07011407222567, -77.25379150622933 39.07014106724969, -77.25380348694763 39.07016729678702, -77.25380754874647 39.070195087828424, -77.2538045658355 39.07022289413765, -77.25379189730053 39.07025072143745, -77.2537643261674 39.0702973716493, -77.25375689940994 39.0703136043459, -77.25374244291717 39.0703340566905, -77.25370471843402 39.070373178282864, -77.25365598095588 39.07041052187262, -77.2536081300099 39.070449665702725, -77.25356027044936 39.07048640662357, -77.25352031251363 39.0705166098252, -77.25346542413538 39.07055774211934, -77.25342152435043 39.07059370224062, -77.25339827118233 39.0706165761484, -77.25337153258647 39.07064983937773, -77.25335883588077 39.070669944304875, -77.25335053664551 39.07068849571111, -77.25334575385592 39.07070549483102, -77.25334360594974 39.07072042890349, -77.25336396374253 39.07074998688241, -77.2533860608709 39.070773276994885, -77.25360230609611 39.07103922440125, -77.25363812552719 39.07108316360311, -77.25366468597663 39.071123432766186, -77.25368151592902 39.071151282206756, -77.25369570482734 39.0711792227521, -77.2537050406415 39.07120442834978, -77.25370690266755 39.07123282488051, -77.25370610833069 39.071257022750125))",24565,110001,MC CROSSIN LA,110001,17,Gaithersburg West,YES,614.042815468,Dead End,2252 ft (0.43 Mi) SE of TRAVILAH RD,614,16,X,97
"MULTILINESTRING ((-77.25370610833069 39.071257022750125, -77.25369653728262 39.07128921951802, -77.25367732333409 39.0713337065236, -77.25366110448707 39.07135390516799, -77.25363828686143 39.07137549099987, -77.25360227833258 39.071402081643534, -77.25356366251383 39.071438373928025, -77.25355358827454 39.07145306766127, -77.25354661724185 39.07147367521277, -77.2535463297957 39.07151657687448, -77.25354953114328 39.071550032814336, -77.25355138149904 39.071575168906286, -77.25356206359932 39.07160749325328, -77.25361382001552 39.071675593760155, -77.25371896746044 39.071776440725955, -77.25379360247697 39.07183994427905, -77.2538369087091 39.07188429579823, -77.25398706084125 39.07201155795673, -77.2540710103481 39.07209408924343, -77.25420308955195 39.072215212625395, -77.25435064228725 39.072353977466086, -77.25445973645182 39.072449752875954, -77.25456047253206 39.07254751997495, -77.25464528276851 39.072624128435216, -77.25491074391871 39.0728601928572, -77.2550101419406 39.07295272872403, -77.25508396453897 39.07303459453758, -77.25517275706906 39.07311642802285, -77.25523991082386 39.07318020410699, -77.25532070954588 39.073242835345965, -77.25537325542123 39.07328484929423, -77.25541739530114 39.07331547043583, -77.25547080620517 39.07335310659527, -77.25557275680707 39.073420496320054, -77.25569763967178 39.07349813194571, -77.2558997251093 39.0736174701183, -77.2560700434853 39.07371834430031, -77.25644332578902 39.07393743848217, -77.25658673158863 39.07402284035747, -77.25673984028742 39.07411276875943, -77.25714666446844 39.074352464985566, -77.25736904993171 39.07448316782159, -77.2575662823358 39.07459822396947, -77.2578221871403 39.074744039134394, -77.257973975303 39.07483311059312, -77.25824887869089 39.074996472456, -77.25843112992972 39.075107870429335, -77.25862570636545 39.07521812550573, -77.25872762986978 39.07527650331206, -77.25891117202272 39.07537923169173, -77.25905103296199 39.07545691633035))",24564,110002,MC CROSSIN LA,110002,17,Gaithersburg West,YES,2251.91795706,614 ft (0.12 Mi) N of Dead End,TRAVILAH RD,2251.9,16,AC,76.63
"MULTILINESTRING ((-77.25135476613485 39.06333980677399, -77.25129558040416 39.06340951941092, -77.25110368040755 39.06367111324867, -77.25090743028765 39.06394798874748, -77.25086537113381 39.06400573797527, -77.25068661631347 39.064250571294274, -77.250542483021 39.064451142306304, -77.25027173423399 39.06482659118607, -77.2501446664747 39.06499812387208, -77.2499497174008 39.06527147691524, -77.24972718885219 39.065589763153184, -77.24965226861663 39.06569305710497, -77.24951428060247 39.065890009978055, -77.2493942671214 39.066065559408386))",24533,110003,THREE SISTERS RD,110003,17,Gaithersburg West,YES,1138.29232899,GLEN RD,881 ft (0.17 Mi) S of Dead End,1138.3,18,AC,85.795
"MULTILINESTRING ((-77.2493942671214 39.066065559408386, -77.24932950366468 39.06617784074001, -77.24928227829191 39.06626974972089, -77.24924034012153 39.06636293426812, -77.24919455790572 39.06648984738669, -77.24917154355083 39.066580932619466, -77.24915425345077 39.06667234855508, -77.24914268822992 39.066764267311335, -77.24913640836775 39.06685677554724, -77.24914007889863 39.06702502586374, -77.24915053672332 39.06711981499831, -77.24917383094504 39.06723422534095, -77.24918992668668 39.06730463485927, -77.24922552179207 39.067411554460975, -77.24925220429148 39.06748777558409, -77.24928692426572 39.06759606992456, -77.24933535886983 39.06772338284658, -77.2494228485803 39.067939761230825, -77.24946814755297 39.068051636665345, -77.24954982426388 39.06824220075986, -77.24958274631167 39.068339773476545, -77.24959177663604 39.06840393421542))",24534,110004,THREE SISTERS RD,110004,17,Gaithersburg West,YES,880.719522608,1138 ft (0.22 Mi) NE of GLEN RD,Dead End,880.7,18,AC,84.9669
"MULTILINESTRING ((-77.24649121518972 39.060844462534526, -77.24641492344506 39.060932999403306, -77.24635441756517 39.061003570248154, -77.24626540947587 39.061106720335914, -77.24620180382065 39.06117214957615, -77.24610530319266 39.06127274127037, -77.24602193180662 39.0613510820555, -77.24593196595995 39.06143201098699, -77.24583844804837 39.061504281290034, -77.24575851137958 39.06155764663779, -77.24568557728124 39.061599070415525))",24502,110005,GREENBRIAR RD,110005,17,Gaithersburg West,YES,359.665823015,GLEN RD,2690 ft (0.51 Mi) S of PALATINE DR,359.7,24,AC,75.6988
"MULTILINESTRING ((-77.24568557728124 39.061599070415525, -77.24541963138002 39.06171202914903, -77.24530750821751 39.0617509611361, -77.2451601669603 39.06178988069897, -77.24505108357643 39.061816707809236, -77.24493581056495 39.06183582536798, -77.2448420785838 39.061846317816915, -77.24477077892018 39.06185118597633, -77.2440263704607 39.061854884789874, -77.24382123115299 39.06185659896999, -77.24354390278289 39.061860608369194, -77.24337665929482 39.061872968308506, -77.24320504776074 39.06189529027328, -77.24302424052364 39.06193213157605, -77.24286372340255 39.06198051377549, -77.24275160105273 39.0620202154797, -77.24263289903926 39.06206688059774, -77.24253618411849 39.062106549830986, -77.24244609614536 39.06215306976415, -77.24229450207503 39.062236525701586))",24499,110006,GREENBRIAR RD,110006,17,Gaithersburg West,YES,1012.71498126,360 ft (0.07 Mi) NE of GLEN RD,1678 ft (0.32 Mi) SE of PALATINE DR,1012.7,24,AC,78.57
"MULTILINESTRING ((-77.24229450207503 39.062236525701586, -77.24221940521197 39.06229005004675, -77.24214694328957 39.0623416813242, -77.24205033890706 39.062414041017405, -77.24200210111292 39.06246905404028, -77.24194508776286 39.06253275118729, -77.24187720240154 39.06263585423952, -77.24184008074918 39.06272353498462, -77.24182930238074 39.06279048309882, -77.24182297050524 39.06287037784798, -77.24182538749427 39.06293386645779, -77.24184331763261 39.06302829799132, -77.24187000574622 39.06310898276655, -77.24192976950938 39.06320667372041, -77.24197842240787 39.063273584757795, -77.24204246015526 39.063333514088306, -77.24211218626492 39.06338313520874, -77.24222997072927 39.06345419298768, -77.24237330942054 39.06353111863916, -77.24262733986637 39.063664529624596, -77.24293388246103 39.06383386839938, -77.24314997853023 39.06394504866388, -77.24325894192764 39.06401063245642, -77.24340634567902 39.06411706405655, -77.24349687028052 39.06419761573292, -77.24356760166842 39.064283270826145, -77.24362951746444 39.06436559802636, -77.24366491267752 39.06441700576226, -77.24382672113354 39.06474409003683))",24498,110007,GREENBRIAR RD,110007,17,Gaithersburg West,YES,1202.61322139,1372 ft (0.26 Mi) NE of GLEN RD,475 ft (0.09 Mi) S of PALATINE DR,1202.6,20,AC,80.0996
"MULTILINESTRING ((-77.2331211191884 39.048553197613415, -77.23334450984906 39.04862594207414, -77.23402675641519 39.048901035868845, -77.23466819871035 39.049213703155964, -77.23538366954746 39.04968315103774, -77.23593903663357 39.05005064032127, -77.23600696943501 39.05009563575979, -77.2364208984328 39.05041655961863, -77.23648135622625 39.050463628893766, -77.23685380775804 39.05075245948213, -77.23733062208122 39.05105377570816, -77.23750131564053 39.05115939559363, -77.2377130307388 39.05129075859929, -77.23833751081811 39.05165320552534, -77.23845694717006 39.051698695065745))",4433,110008,GLEN RD,110008,17,Gaithersburg West,YES,1910.50078335,PINEY MEETINGHOUSE RD,PARTRIDGE RUN LA,1910.5,20,AC,65.4315
"MULTILINESTRING ((-77.23845694717006 39.051698695065745, -77.23857072100044 39.051761871313744, -77.23870611670152 39.051841134310266, -77.23889619874397 39.051951774947646, -77.23905543128765 39.05205098070857, -77.23917495785167 39.05212298209682, -77.23934388616865 39.05222568563601, -77.23948943440212 39.052312820823936, -77.23963763175524 39.05240235265213, -77.2397911170521 39.05249358959039, -77.23998430595717 39.05261091482349, -77.24011265506073 39.05268804521522, -77.24017750013043 39.052729612292204, -77.24029748653652 39.052806759971475, -77.24043465617174 39.05288876278745, -77.24063844813564 39.053016961989826))",4054,110009,GLEN RD,110009,17,Gaithersburg West,YES,783.886706773,PARTRIDGE RUN LA,386 ft (0.07 Mi) SE of WOOD THRUSH LA,783.9,20,AC,53.2248
"MULTILINESTRING ((-77.24191892257635 39.05496478340355, -77.24204961422063 39.05521110930236, -77.2423968804293 39.05584592935794, -77.24242300879156 39.055892122637395, -77.24270733319331 39.056397424517925, -77.24298326654835 39.056893647765044, -77.24302224285167 39.056963667232495, -77.24314759346396 39.0571906975552, -77.24326320322608 39.057400844874934, -77.24355023657732 39.057922527021425, -77.24386380580397 39.058479074732055, -77.24423766670168 39.05915750651706))",3659,110010,GLEN RD,110010,17,Gaithersburg West,YES,1662.9664772,CRAGWOOD WAY,905 ft (0.17 Mi) SE of GREENBRIAR RD,1663,22,AC,68.1596
"MULTILINESTRING ((-77.13870092633759 39.19405881970863, -77.13792211206435 39.19386720449161, -77.13784839121433 39.193832799743745, -77.137763597403 39.19377421294772, -77.13769823327469 39.193727614733035))",15106,110423,FARCROFT TER,110423,11,Gaithersburg East,YES,313.128217818,FARCROFT LA,Dead End,313.1,24,AC,82.2147
"MULTILINESTRING ((-77.24423766670168 39.05915750651706, -77.2443160620676 39.059296943225085, -77.2443798014529 39.05939865769967, -77.24444881698204 39.059498387493115, -77.2445226671278 39.05959587635144, -77.2446013533772 39.059691553210115, -77.24469148080664 39.059785747481925, -77.24475771576493 39.0598448982727, -77.24482790242239 39.05990086634919, -77.24490203991542 39.05995365136998, -77.24498012765154 39.06000308154827, -77.24504717245654 39.06004146652695, -77.2454432459698 39.06026217860464, -77.24596767497891 39.06055520838435, -77.24649121518972 39.060844462534526))",24500,110011,GLEN RD,110011,17,Gaithersburg West,YES,904.832296902,1663 ft (0.31 Mi) NW of CRAGWOOD WAY,GREENBRIAR RD,904.8,22,AC,66.2871
"MULTILINESTRING ((-77.24649121518972 39.060844462534526, -77.24663763148395 39.0609205179644, -77.24717353481525 39.061218923695, -77.24726526058073 39.061264891971945, -77.24736139618078 39.06131308132047, -77.24754438761366 39.0613990115347, -77.24772956639022 39.06148107597145, -77.24791781456095 39.061559358139036, -77.24806328817337 39.06161670918071, -77.24849621317475 39.06179571852803, -77.24857599820591 39.061825494483145))",24501,110012,GLEN RD,110012,17,Gaithersburg West,YES,692.641449243,GREENBRIAR RD,HANNIBAL WAY,692.6,22,AC,77.6
